country_code	partner_type	partner_code	partner_name	insertion_order_id	insertion_order_name	campaign_id	campaign_name	ad_id	ad_name	advertiser_id	advertiser_name	dsp_code	dsp_name	line_item_id	line_item_name	line_item_type	creative_id	creative_name	creative_size	creative_type	cm_placement_id	placement_id	placement_name	inventory_source_id	inventory_source_name	inventory_source_type	ssp_code	ssp_name	publisher_id	publisher_name	conversion_pixel_id	conversion_pixel_name	package_id	package_name	exchange_id	exchange_name	industry_id	industry_name	sub_industry_name	market	pricing_model	channel_type	device_type	browser	operating_system	carrier	tracking_id	tracking_name	data_type	data_unique_identifier	data_provider_id	data_provider_name	click_thru_url	city	region	dma	country	zip_code	currency	event_datetime	impression_datetime	conversion_datetime	premium	ad_position	impressions	billable_impressions	data_impressions	viewable_impressions	measurable_impressions	clicks	conversions	interactions	interaction_time	post_click_conversions	post_view_conversions	media_cost	media_cost_tax	cpm_fee	data_cost	data_cost_tax	ad_serving_fee	ad_serving_fee_tax	cdn_fee	cdn_fee_tax	platform_fee_tax	platform_fee	agency_fee	agency_fee_tax	total_media_cost	total_cost	revenue	revenue_ecpm	profit	profit_margin	cpm	cpa	cpc	ecpm	ecpa	ecpc	ctr	cpm_rate	cpcv	roi	viewability_impressions_cost	viewability_impressions_cost_tax	rich_media_cost	rich_media_cost_tax	dynamic_creative_cost	dynamic_creative_cost_tax	verification_cost	verification_cost_tax	video_view_rate	video_average_view_time	video_completions	video_plays	video_quartile_view_0	video_quartile_view_25	video_quartile_view_50	video_quartile_view_75	video_quartile_view_100	agency_id	agency_name	campaign_start_date	campaign_end_date
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					2/23/2016					163					5																															3.067484663																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					2/24/2016					244					9																															3.68852459																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					2/25/2016					859					5																															0.582072177																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					2/26/2016					2730					5																															0.183150183																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					2/27/2016					5558					4																															0.071968334																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					2/28/2016					5502					5																															0.090876045																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					2/29/2016					2272					3																															0.132042254																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/1/2016					225					3																															1.333333333																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/2/2016					2436					11																															0.451559934																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/3/2016					5187					8																															0.154231733																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/4/2016					5756					5																															0.086865879																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/5/2016					8750					7																															0.08																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/6/2016					10053					6																															0.059683677																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/7/2016					7526					9																															0.119585437																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/8/2016					712					4																															0.561797753																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/9/2016					5248					6																															0.114329268																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/10/2016					4374					4																															0.091449474																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/11/2016					5816					4																															0.068775791																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/12/2016					12071					2																															0.016568636																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/13/2016					8871					6																															0.067636118																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/14/2016					1					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/17/2016					1					2																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/18/2016					2033					2																															0.098376783																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/19/2016					3110					2																															0.064308682																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/20/2016					3105					1																															0.032206119																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/21/2016					3118					1																															0.032071841																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/22/2016					3006					1																															0.0332668																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/23/2016					3629					2																															0.055111601																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/24/2016					4084					3																															0.073457395																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/25/2016					4154					3																															0.072219547																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/26/2016					8005					3																															0.037476577																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/27/2016					4988					1																															0.020048116																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/28/2016					4986					3																															0.060168472																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/29/2016					2958					6																															0.202839757																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/30/2016					2802					2																															0.071377587																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					3/31/2016					2815					2																															0.071047957																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/1/2016					506					3																															0.592885376																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/2/2016					505					5																															0.99009901																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/3/2016					512					4																															0.78125																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/4/2016					2633					3																															0.113938473																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/5/2016					2630					2																															0.076045627																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/6/2016					2613					1																															0.038270188																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/7/2016					2623					6																															0.228745711																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/8/2016					2606					1																															0.038372985																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/9/2016					2646					1																															0.037792895																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/10/2016					2619					1																															0.038182512																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/11/2016					2629					1																															0.038037277																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/12/2016					2634					2																															0.075930144																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/13/2016					814					3																															0.368550369																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/14/2016					2623					4																															0.152497141																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/15/2016					2626					4																															0.152322925																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/16/2016					2623					2																															0.07624857																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/17/2016					2622					1																															0.038138825																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/18/2016					2600					1																															0.038461539																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/19/2016					2611					1																															0.038299502																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/20/2016					2614					4																															0.153022188																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/21/2016					2622					4																															0.152555301																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/22/2016					2621					6																															0.228920259																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/23/2016					2622					7																															0.266971777																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/24/2016					2622					5																															0.190694127																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/25/2016					2626					6																															0.228484387																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/26/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Desktop 																																					4/27/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/17/2016					11					8																															72.72727273																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/18/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/19/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/20/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/21/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/22/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/23/2016					3					2																															66.66666667																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/24/2016					6					5																															83.33333333																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/25/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/26/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/27/2016					2					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/28/2016					5					4																															80																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					2/29/2016					3					2																															66.66666667																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/1/2016					167					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/2/2016					1030					8																															0.776699029																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/3/2016					1120					3																															0.267857143																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/4/2016					1018					2																															0.196463654																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/5/2016					1035					2																															0.193236715																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/6/2016					1066					3																															0.281425891																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/7/2016					926					2																															0.215982721																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/8/2016					401					2																															0.498753117																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/9/2016					1339					2																															0.149365198																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/10/2016					1326					2																															0.150829563																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/11/2016					1210					2																															0.165289256																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/12/2016					1815					2																															0.110192838																								
US	FPA	SPEC	Specific Media				Chick-Fil-A_Raleigh_Catering/Nuggets-2.15-3.13														16635776		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/13/2016					2002					4																															0.1998002																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/17/2016					1					1																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/18/2016					300					2																															0.666666667																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/19/2016					314					2																															0.636942675																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/20/2016					286					1																															0.34965035																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/21/2016					74					3																															4.054054054																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/22/2016					279					4																															1.433691756																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/23/2016					288					2																															0.694444444																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/24/2016					295					1																															0.338983051																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/25/2016					310					1																															0.322580645																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/26/2016					298					1																															0.33557047																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/27/2016					273					1																															0.366300366																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/28/2016					215					2																															0.930232558																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/29/2016					202					1																															0.495049505																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/30/2016					103					1																															0.970873786																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					3/31/2016					63					1																															1.587301587																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/1/2016					114					0																															0																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/2/2016					130					2																															1.538461539																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/3/2016					129					1																															0.775193798																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/4/2016					130					1																															0.769230769																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/5/2016					132					3																															2.272727273																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/6/2016					124					1																															0.806451613																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/7/2016					126					2																															1.587301587																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/8/2016					126					1																															0.793650794																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/9/2016					131					2																															1.526717557																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/10/2016					129					2																															1.550387597																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/11/2016					131					1																															0.763358779																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/12/2016					81					1																															1.234567901																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/13/2016					1					1																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/14/2016					2					2																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/15/2016					1					1																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/16/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/17/2016					2					2																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/19/2016					4					5																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/20/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/21/2016					5					5																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/22/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/23/2016					3					3																															100																								
US	FPA	SPEC	Specific Media				Chick-Fil-A - Pre-roll - Raleigh_SW Salad-3.14-5.31														16988839		15s - Chick-Fil-A - Raleigh - Mobile 																																					4/24/2016					3					3																															100																								
